position,season,games_played_season,fantasy_points,player_type,points_per_game
IDP,2023,13.0,68.0,defensive,5.23
IDP,2023,13.0,48.75,defensive,3.75
IDP,2023,13.0,119.0,defensive,9.15
IDP,2023,15.0,263.5,defensive,17.57
IDP,2023,19.0,373.25,defensive,19.64
IDP,2023,15.0,157.5,defensive,10.5
IDP,2023,11.0,57.25,defensive,5.2
IDP,2023,12.0,94.5,defensive,7.88
IDP,2023,4.0,21.0,defensive,5.25
IDP,2023,16.0,108.75,defensive,6.8
IDP,2023,17.0,177.25,defensive,10.43
IDP,2023,15.0,198.5,defensive,13.23
IDP,2023,16.0,235.0,defensive,14.69
IDP,2023,16.0,223.5,defensive,13.97
IDP,2023,13.0,61.0,defensive,4.69
IDP,2023,15.0,81.75,defensive,5.45
IDP,2023,16.0,196.25,defensive,12.27
IDP,2023,4.0,33.25,defensive,8.31
IDP,2023,9.0,61.25,defensive,6.81
IDP,2023,8.0,12.5,defensive,1.56
IDP,2023,11.0,25.75,defensive,2.34
IDP,2023,20.0,175.5,defensive,8.78
IDP,2023,10.0,101.5,defensive,10.15
IDP,2023,13.0,55.75,defensive,4.29
IDP,2023,5.0,9.5,defensive,1.9
IDP,2023,8.0,51.75,defensive,6.47
IDP,2023,13.0,195.25,defensive,15.02
IDP,2023,17.0,98.75,defensive,5.81
IDP,2023,12.0,137.0,defensive,11.42
IDP,2023,15.0,169.25,defensive,11.28
IDP,2023,16.0,124.75,defensive,7.8
IDP,2023,17.0,242.75,defensive,14.28
IDP,2023,9.0,35.25,defensive,3.92
IDP,2023,5.0,37.25,defensive,7.45
IDP,2023,19.0,69.0,defensive,3.63
IDP,2023,7.0,41.0,defensive,5.86
IDP,2023,7.0,48.75,defensive,6.96
IDP,2023,6.0,7.25,defensive,1.21
IDP,2023,6.0,5.0,defensive,0.83
IDP,2023,12.0,135.75,defensive,11.31
IDP,2023,7.0,62.0,defensive,8.86
IDP,2023,10.0,13.0,defensive,1.3
IDP,2023,10.0,9.0,defensive,0.9
IDP,2023,12.0,108.0,defensive,9.0
IDP,2023,11.0,20.25,defensive,1.84
IDP,2023,14.0,66.0,defensive,4.71
IDP,2023,4.0,8.75,defensive,2.19
IDP,2023,13.0,146.0,defensive,11.23
IDP,2023,17.0,90.5,defensive,5.32
IDP,2023,5.0,30.5,defensive,6.1
IDP,2023,7.0,18.0,defensive,2.57
IDP,2023,12.0,59.5,defensive,4.96
IDP,2023,12.0,0.75,defensive,0.06
IDP,2023,13.0,110.0,defensive,8.46
IDP,2023,12.0,127.75,defensive,10.65
IDP,2023,10.0,42.0,defensive,4.2
IDP,2023,11.0,63.25,defensive,5.75
IDP,2023,7.0,20.75,defensive,2.96
IDP,2023,18.0,207.25,defensive,11.51
IDP,2023,17.0,263.0,defensive,15.47
IDP,2023,16.0,91.0,defensive,5.69
IDP,2023,8.0,68.25,defensive,8.53
IDP,2023,16.0,133.25,defensive,8.33
IDP,2023,17.0,384.75,defensive,22.63
IDP,2023,17.0,141.0,defensive,8.29
IDP,2023,8.0,194.5,defensive,24.31
IDP,2023,15.0,154.25,defensive,10.28
IDP,2023,9.0,23.5,defensive,2.61
IDP,2023,13.0,160.25,defensive,12.33
IDP,2023,15.0,157.75,defensive,10.52
IDP,2023,17.0,143.0,defensive,8.41
IDP,2023,6.0,32.75,defensive,5.46
IDP,2023,13.0,61.25,defensive,4.71
IDP,2023,17.0,282.5,defensive,16.62
IDP,2023,8.0,27.75,defensive,3.47
IDP,2023,17.0,209.25,defensive,12.31
IDP,2023,17.0,172.25,defensive,10.13
IDP,2023,18.0,140.25,defensive,7.79
IDP,2023,18.0,168.0,defensive,9.33
IDP,2023,11.0,93.5,defensive,8.5
IDP,2023,7.0,21.5,defensive,3.07
IDP,2023,17.0,259.5,defensive,15.26
IDP,2023,15.0,68.25,defensive,4.55
IDP,2023,18.0,122.75,defensive,6.82
IDP,2023,15.0,258.75,defensive,17.25
IDP,2023,15.0,157.0,defensive,10.47
IDP,2023,14.0,131.75,defensive,9.41
IDP,2023,10.0,205.5,defensive,20.55
IDP,2023,16.0,338.75,defensive,21.17
IDP,2023,10.0,147.5,defensive,14.75
IDP,2023,15.0,115.25,defensive,7.68
IDP,2023,12.0,138.25,defensive,11.52
IDP,2023,4.0,27.0,defensive,6.75
IDP,2023,12.0,65.5,defensive,5.46
IDP,2023,14.0,75.5,defensive,5.39
IDP,2023,10.0,51.25,defensive,5.12
IDP,2023,8.0,23.0,defensive,2.88
IDP,2023,6.0,15.5,defensive,2.58
IDP,2023,17.0,119.5,defensive,7.03
IDP,2023,16.0,252.25,defensive,15.77
IDP,2023,19.0,174.75,defensive,9.2
IDP,2023,15.0,83.25,defensive,5.55
IDP,2023,7.0,32.75,defensive,4.68
IDP,2023,17.0,101.25,defensive,5.96
IDP,2023,8.0,33.75,defensive,4.22
IDP,2023,6.0,22.0,defensive,3.67
IDP,2023,15.0,121.5,defensive,8.1
IDP,2023,15.0,158.0,defensive,10.53
IDP,2023,6.0,20.5,defensive,3.42
IDP,2023,15.0,145.5,defensive,9.7
IDP,2023,16.0,68.5,defensive,4.28
IDP,2023,20.0,223.75,defensive,11.19
IDP,2023,20.0,377.0,defensive,18.85
IDP,2023,12.0,67.75,defensive,5.65
IDP,2023,15.0,72.75,defensive,4.85
IDP,2023,11.0,18.75,defensive,1.7
IDP,2023,5.0,33.75,defensive,6.75
IDP,2023,17.0,266.5,defensive,15.68
IDP,2023,20.0,412.25,defensive,20.61
IDP,2023,12.0,113.25,defensive,9.44
IDP,2023,15.0,163.75,defensive,10.92
IDP,2023,16.0,137.5,defensive,8.59
IDP,2023,15.0,244.5,defensive,16.3
IDP,2023,17.0,118.25,defensive,6.96
IDP,2023,13.0,147.25,defensive,11.33
IDP,2023,18.0,355.0,defensive,19.72
IDP,2023,16.0,165.75,defensive,10.36
IDP,2023,10.0,29.5,defensive,2.95
IDP,2023,4.0,31.25,defensive,7.81
IDP,2023,17.0,108.5,defensive,6.38
IDP,2023,12.0,46.0,defensive,3.83
IDP,2023,7.0,26.5,defensive,3.79
IDP,2023,18.0,250.25,defensive,13.9
IDP,2023,18.0,159.5,defensive,8.86
IDP,2023,14.0,39.0,defensive,2.79
IDP,2023,16.0,114.0,defensive,7.12
IDP,2023,9.0,6.0,defensive,0.67
IDP,2023,9.0,35.25,defensive,3.92
IDP,2023,4.0,5.75,defensive,1.44
IDP,2023,9.0,31.75,defensive,3.53
IDP,2023,12.0,24.75,defensive,2.06
IDP,2023,12.0,47.75,defensive,3.98
IDP,2023,7.0,37.25,defensive,5.32
IDP,2023,9.0,62.25,defensive,6.92
IDP,2023,4.0,24.25,defensive,6.06
IDP,2023,13.0,64.25,defensive,4.94
IDP,2023,8.0,12.5,defensive,1.56
IDP,2023,7.0,67.0,defensive,9.57
IDP,2023,17.0,125.0,defensive,7.35
IDP,2023,4.0,26.75,defensive,6.69
IDP,2023,5.0,35.0,defensive,7.0
IDP,2023,12.0,166.75,defensive,13.9
IDP,2023,4.0,16.5,defensive,4.12
IDP,2023,5.0,8.75,defensive,1.75
IDP,2023,5.0,10.5,defensive,2.1
IDP,2023,14.0,92.75,defensive,6.62
IDP,2023,4.0,7.75,defensive,1.94
IDP,2023,6.0,51.0,defensive,8.5
IDP,2023,5.0,28.5,defensive,5.7
IDP,2023,9.0,43.75,defensive,4.86
IDP,2023,5.0,35.0,defensive,7.0
IDP,2023,9.0,43.5,defensive,4.83
IDP,2023,18.0,142.25,defensive,7.9
IDP,2023,7.0,23.0,defensive,3.29
IDP,2023,15.0,213.25,defensive,14.22
IDP,2023,8.0,41.0,defensive,5.12
IDP,2023,14.0,144.0,defensive,10.29
IDP,2023,16.0,322.75,defensive,20.17
IDP,2023,5.0,51.5,defensive,10.3
IDP,2023,7.0,53.25,defensive,7.61
IDP,2023,6.0,8.0,defensive,1.33
IDP,2023,17.0,278.25,defensive,16.37
IDP,2023,13.0,117.5,defensive,9.04
IDP,2023,18.0,146.0,defensive,8.11
IDP,2023,5.0,13.25,defensive,2.65
IDP,2023,17.0,194.75,defensive,11.46
IDP,2023,12.0,117.25,defensive,9.77
IDP,2023,17.0,102.25,defensive,6.01
IDP,2023,14.0,60.25,defensive,4.3
IDP,2023,7.0,42.0,defensive,6.0
IDP,2023,14.0,47.75,defensive,3.41
IDP,2023,12.0,33.0,defensive,2.75
IDP,2023,21.0,156.5,defensive,7.45
IDP,2023,18.0,227.75,defensive,12.65
IDP,2023,4.0,61.25,defensive,15.31
IDP,2023,14.0,44.25,defensive,3.16
IDP,2023,15.0,78.0,defensive,5.2
IDP,2023,14.0,70.25,defensive,5.02
IDP,2023,17.0,82.25,defensive,4.84
IDP,2023,17.0,263.0,defensive,15.47
IDP,2023,10.0,72.75,defensive,7.28
IDP,2023,10.0,11.0,defensive,1.1
IDP,2023,12.0,26.75,defensive,2.23
IDP,2023,13.0,68.75,defensive,5.29
IDP,2023,5.0,6.5,defensive,1.3
IDP,2023,14.0,86.0,defensive,6.14
IDP,2023,15.0,112.75,defensive,7.52
IDP,2023,9.0,40.5,defensive,4.5
IDP,2023,14.0,61.0,defensive,4.36
IDP,2023,13.0,113.25,defensive,8.71
IDP,2023,15.0,187.5,defensive,12.5
IDP,2023,17.0,143.75,defensive,8.46
IDP,2023,12.0,82.0,defensive,6.83
IDP,2023,14.0,183.0,defensive,13.07
IDP,2023,13.0,43.25,defensive,3.33
IDP,2023,7.0,7.75,defensive,1.11
IDP,2023,16.0,236.0,defensive,14.75
IDP,2023,15.0,195.5,defensive,13.03
IDP,2023,4.0,17.75,defensive,4.44
IDP,2023,17.0,175.75,defensive,10.34
IDP,2023,13.0,38.75,defensive,2.98
IDP,2023,10.0,68.25,defensive,6.82
IDP,2023,16.0,114.5,defensive,7.16
IDP,2023,9.0,43.25,defensive,4.81
IDP,2023,13.0,49.75,defensive,3.83
IDP,2023,14.0,56.0,defensive,4.0
IDP,2023,7.0,39.75,defensive,5.68
IDP,2023,4.0,14.0,defensive,3.5
IDP,2023,11.0,20.25,defensive,1.84
IDP,2023,11.0,52.75,defensive,4.8
IDP,2023,5.0,12.0,defensive,2.4
IDP,2023,6.0,17.0,defensive,2.83
IDP,2023,14.0,115.25,defensive,8.23
IDP,2023,9.0,36.0,defensive,4.0
IDP,2023,12.0,83.5,defensive,6.96
IDP,2023,16.0,78.75,defensive,4.92
IDP,2023,5.0,12.75,defensive,2.55
IDP,2023,11.0,94.25,defensive,8.57
IDP,2023,12.0,50.75,defensive,4.23
IDP,2023,14.0,132.5,defensive,9.46
IDP,2023,13.0,58.5,defensive,4.5
IDP,2023,7.0,35.75,defensive,5.11
IDP,2023,9.0,23.25,defensive,2.58
IDP,2023,11.0,111.0,defensive,10.09
IDP,2023,7.0,66.25,defensive,9.46
IDP,2023,4.0,18.25,defensive,4.56
IDP,2023,9.0,37.5,defensive,4.17
IDP,2023,4.0,12.75,defensive,3.19
IDP,2023,11.0,74.75,defensive,6.8
IDP,2023,7.0,67.25,defensive,9.61
IDP,2023,13.0,89.0,defensive,6.85
IDP,2023,6.0,12.0,defensive,2.0
IDP,2023,9.0,22.5,defensive,2.5
IDP,2023,4.0,15.5,defensive,3.88
IDP,2023,14.0,133.75,defensive,9.55
IDP,2023,4.0,5.0,defensive,1.25
IDP,2023,8.0,37.25,defensive,4.66
IDP,2023,4.0,4.75,defensive,1.19
IDP,2023,4.0,22.75,defensive,5.69
IDP,2023,10.0,43.75,defensive,4.38
IDP,2023,7.0,50.5,defensive,7.21
IDP,2023,4.0,23.5,defensive,5.88
IDP,2023,16.0,194.25,defensive,12.14
IDP,2023,19.0,121.75,defensive,6.41
IDP,2023,6.0,18.25,defensive,3.04
IDP,2023,6.0,12.25,defensive,2.04
IDP,2023,4.0,4.5,defensive,1.12
IDP,2023,13.0,61.75,defensive,4.75
IDP,2023,10.0,14.0,defensive,1.4
IDP,2023,9.0,31.5,defensive,3.5
IDP,2023,15.0,99.25,defensive,6.62
IDP,2023,15.0,72.0,defensive,4.8
IDP,2023,8.0,54.0,defensive,6.75
IDP,2023,5.0,4.5,defensive,0.9
IDP,2023,5.0,8.75,defensive,1.75
IDP,2023,14.0,122.25,defensive,8.73
IDP,2023,15.0,89.25,defensive,5.95
IDP,2023,9.0,77.5,defensive,8.61
IDP,2023,9.0,32.0,defensive,3.56
IDP,2023,12.0,47.75,defensive,3.98
IDP,2023,8.0,38.75,defensive,4.84
IDP,2023,9.0,23.0,defensive,2.56
IDP,2023,10.0,52.5,defensive,5.25
IDP,2023,20.0,179.75,defensive,8.99
IDP,2023,5.0,36.25,defensive,7.25
IDP,2023,13.0,46.0,defensive,3.54
IDP,2023,8.0,29.0,defensive,3.62
IDP,2023,5.0,66.0,defensive,13.2
IDP,2023,14.0,170.0,defensive,12.14
IDP,2023,17.0,204.25,defensive,12.01
IDP,2023,11.0,89.75,defensive,8.16
IDP,2023,16.0,161.0,defensive,10.06
IDP,2023,9.0,31.25,defensive,3.47
IDP,2023,5.0,3.5,defensive,0.7
IDP,2023,17.0,239.5,defensive,14.09
IDP,2023,17.0,86.5,defensive,5.09
IDP,2023,17.0,183.75,defensive,10.81
IDP,2023,18.0,146.5,defensive,8.14
IDP,2023,18.0,264.75,defensive,14.71
IDP,2023,18.0,288.75,defensive,16.04
IDP,2023,6.0,42.5,defensive,7.08
IDP,2023,18.0,213.75,defensive,11.88
IDP,2023,10.0,97.75,defensive,9.78
IDP,2023,5.0,25.25,defensive,5.05
IDP,2023,4.0,47.25,defensive,11.81
IDP,2023,12.0,53.75,defensive,4.48
IDP,2023,12.0,88.25,defensive,7.35
IDP,2023,11.0,54.25,defensive,4.93
IDP,2023,13.0,126.75,defensive,9.75
IDP,2023,8.0,66.0,defensive,8.25
IDP,2023,16.0,76.75,defensive,4.8
IDP,2023,14.0,183.5,defensive,13.11
IDP,2024,17.0,190.5,defensive,11.21
IDP,2024,10.0,116.75,defensive,11.68
IDP,2024,4.0,11.25,defensive,2.81
IDP,2024,10.0,75.5,defensive,7.55
IDP,2024,14.0,137.5,defensive,9.82
IDP,2024,15.0,125.75,defensive,8.38
IDP,2024,18.0,263.25,defensive,14.62
IDP,2024,13.0,44.5,defensive,3.42
IDP,2024,20.0,261.5,defensive,13.08
IDP,2024,16.0,73.5,defensive,4.59
IDP,2024,18.0,314.25,defensive,17.46
IDP,2024,17.0,165.5,defensive,9.74
IDP,2024,16.0,166.5,defensive,10.41
IDP,2024,17.0,95.5,defensive,5.62
IDP,2024,15.0,64.5,defensive,4.3
IDP,2024,15.0,89.0,defensive,5.93
IDP,2024,15.0,100.75,defensive,6.72
IDP,2024,6.0,42.25,defensive,7.04
IDP,2024,8.0,39.5,defensive,4.94
IDP,2024,17.0,116.5,defensive,6.85
IDP,2024,15.0,96.5,defensive,6.43
IDP,2024,16.0,258.0,defensive,16.12
IDP,2024,15.0,95.25,defensive,6.35
IDP,2024,13.0,20.0,defensive,1.54
IDP,2024,11.0,104.25,defensive,9.48
IDP,2024,14.0,94.0,defensive,6.71
IDP,2024,4.0,19.0,defensive,4.75
IDP,2024,10.0,88.25,defensive,8.82
IDP,2024,18.0,337.25,defensive,18.74
IDP,2024,13.0,176.5,defensive,13.58
IDP,2024,4.0,95.75,defensive,23.94
IDP,2024,4.0,4.75,defensive,1.19
IDP,2024,4.0,37.25,defensive,9.31
IDP,2024,9.0,35.0,defensive,3.89
IDP,2024,15.0,251.25,defensive,16.75
IDP,2024,8.0,40.5,defensive,5.06
IDP,2024,8.0,0.75,defensive,0.09
IDP,2024,18.0,343.25,defensive,19.07
IDP,2024,17.0,119.75,defensive,7.04
IDP,2024,17.0,99.75,defensive,5.87
IDP,2024,17.0,122.75,defensive,7.22
IDP,2024,8.0,52.25,defensive,6.53
IDP,2024,10.0,75.25,defensive,7.52
IDP,2024,6.0,35.25,defensive,5.88
IDP,2024,9.0,31.0,defensive,3.44
IDP,2024,15.0,322.75,defensive,21.52
IDP,2024,15.0,73.25,defensive,4.88
IDP,2024,15.0,50.25,defensive,3.35
IDP,2024,15.0,109.25,defensive,7.28
IDP,2024,19.0,305.25,defensive,16.07
IDP,2024,12.0,93.25,defensive,7.77
IDP,2024,5.0,17.25,defensive,3.45
IDP,2024,5.0,3.25,defensive,0.65
IDP,2024,12.0,128.25,defensive,10.69
IDP,2024,15.0,164.5,defensive,10.97
IDP,2024,15.0,74.5,defensive,4.97
IDP,2024,12.0,50.5,defensive,4.21
IDP,2024,15.0,126.25,defensive,8.42
IDP,2024,12.0,208.25,defensive,17.35
IDP,2024,15.0,160.25,defensive,10.68
IDP,2024,13.0,93.5,defensive,7.19
IDP,2024,5.0,19.5,defensive,3.9
IDP,2024,17.0,191.25,defensive,11.25
IDP,2024,10.0,31.5,defensive,3.15
IDP,2024,10.0,29.75,defensive,2.98
IDP,2024,14.0,87.0,defensive,6.21
IDP,2024,9.0,43.0,defensive,4.78
IDP,2024,16.0,99.5,defensive,6.22
IDP,2024,16.0,123.0,defensive,7.69
IDP,2024,12.0,102.75,defensive,8.56
IDP,2024,16.0,77.0,defensive,4.81
IDP,2024,11.0,46.5,defensive,4.23
IDP,2024,11.0,21.5,defensive,1.95
IDP,2024,15.0,107.25,defensive,7.15
IDP,2024,7.0,42.75,defensive,6.11
IDP,2024,18.0,184.75,defensive,10.26
IDP,2024,14.0,59.5,defensive,4.25
IDP,2024,8.0,70.0,defensive,8.75
IDP,2024,16.0,216.25,defensive,13.52
IDP,2024,8.0,71.25,defensive,8.91
IDP,2024,4.0,17.5,defensive,4.38
IDP,2024,14.0,80.0,defensive,5.71
IDP,2024,16.0,90.0,defensive,5.62
IDP,2024,11.0,33.0,defensive,3.0
IDP,2024,18.0,142.25,defensive,7.9
IDP,2024,14.0,43.75,defensive,3.12
IDP,2024,17.0,112.25,defensive,6.6
IDP,2024,17.0,119.0,defensive,7.0
IDP,2024,5.0,9.75,defensive,1.95
IDP,2024,7.0,44.75,defensive,6.39
IDP,2024,14.0,238.5,defensive,17.04
IDP,2024,16.0,202.0,defensive,12.62
IDP,2024,11.0,56.25,defensive,5.11
IDP,2024,18.0,81.25,defensive,4.51
IDP,2024,16.0,77.25,defensive,4.83
IDP,2024,10.0,39.0,defensive,3.9
IDP,2024,10.0,15.75,defensive,1.58
IDP,2024,17.0,142.5,defensive,8.38
IDP,2024,17.0,222.25,defensive,13.07
IDP,2024,13.0,152.5,defensive,11.73
IDP,2024,18.0,195.5,defensive,10.86
IDP,2024,8.0,1.0,defensive,0.12
IDP,2024,8.0,11.75,defensive,1.47
IDP,2024,12.0,101.25,defensive,8.44
IDP,2024,18.0,108.25,defensive,6.01
IDP,2024,17.0,140.75,defensive,8.28
IDP,2024,16.0,196.5,defensive,12.28
IDP,2024,15.0,151.5,defensive,10.1
IDP,2024,8.0,51.75,defensive,6.47
IDP,2024,10.0,152.25,defensive,15.22
IDP,2024,11.0,43.75,defensive,3.98
IDP,2024,10.0,81.25,defensive,8.12
IDP,2024,7.0,6.5,defensive,0.93
IDP,2024,6.0,27.5,defensive,4.58
IDP,2024,16.0,109.0,defensive,6.81
IDP,2024,8.0,50.5,defensive,6.31
IDP,2024,18.0,101.75,defensive,5.65
IDP,2024,8.0,21.5,defensive,2.69
IDP,2024,7.0,11.5,defensive,1.64
IDP,2024,11.0,94.5,defensive,8.59
IDP,2024,7.0,81.25,defensive,11.61
IDP,2024,17.0,163.5,defensive,9.62
IDP,2024,14.0,98.25,defensive,7.02
IDP,2024,7.0,36.5,defensive,5.21
IDP,2024,4.0,12.0,defensive,3.0
IDP,2024,17.0,159.0,defensive,9.35
IDP,2024,13.0,111.25,defensive,8.56
IDP,2024,9.0,1.0,defensive,0.11
IDP,2024,9.0,33.75,defensive,3.75
IDP,2024,17.0,80.25,defensive,4.72
IDP,2024,15.0,396.0,defensive,26.4
IDP,2024,14.0,111.75,defensive,7.98
IDP,2024,4.0,4.0,defensive,1.0
IDP,2024,4.0,5.0,defensive,1.25
IDP,2024,11.0,35.0,defensive,3.18
IDP,2024,11.0,21.25,defensive,1.93
IDP,2024,9.0,52.5,defensive,5.83
IDP,2024,15.0,149.25,defensive,9.95
IDP,2024,17.0,122.75,defensive,7.22
IDP,2024,10.0,39.5,defensive,3.95
IDP,2024,8.0,85.75,defensive,10.72
IDP,2024,8.0,2.5,defensive,0.31
IDP,2024,6.0,76.0,defensive,12.67
IDP,2024,11.0,11.75,defensive,1.07
IDP,2024,11.0,11.25,defensive,1.02
IDP,2024,16.0,380.0,defensive,23.75
IDP,2024,17.0,232.5,defensive,13.68
IDP,2024,11.0,18.5,defensive,1.68
IDP,2024,11.0,36.5,defensive,3.32
IDP,2024,9.0,45.25,defensive,5.03
IDP,2024,16.0,96.25,defensive,6.02
IDP,2024,10.0,89.25,defensive,8.93
IDP,2024,11.0,132.25,defensive,12.02
IDP,2024,16.0,75.75,defensive,4.73
IDP,2024,16.0,117.5,defensive,7.34
IDP,2024,9.0,37.5,defensive,4.17
IDP,2024,6.0,15.0,defensive,2.5
IDP,2024,17.0,464.0,defensive,27.29
IDP,2024,13.0,96.75,defensive,7.44
IDP,2024,13.0,127.5,defensive,9.81
IDP,2024,17.0,204.5,defensive,12.03
IDP,2024,7.0,71.75,defensive,10.25
IDP,2024,8.0,63.0,defensive,7.88
IDP,2024,14.0,68.0,defensive,4.86
IDP,2024,17.0,124.5,defensive,7.32
IDP,2024,5.0,10.75,defensive,2.15
IDP,2024,15.0,83.25,defensive,5.55
IDP,2024,14.0,5.75,defensive,0.41
IDP,2024,14.0,61.75,defensive,4.41
IDP,2024,13.0,59.5,defensive,4.58
IDP,2024,16.0,162.75,defensive,10.17
IDP,2024,15.0,295.5,defensive,19.7
IDP,2024,9.0,20.25,defensive,2.25
IDP,2024,20.0,329.75,defensive,16.49
IDP,2024,9.0,39.5,defensive,4.39
IDP,2024,17.0,127.25,defensive,7.49
IDP,2024,6.0,35.75,defensive,5.96
IDP,2024,15.0,101.0,defensive,6.73
IDP,2024,15.0,79.25,defensive,5.28
IDP,2024,8.0,74.5,defensive,9.31
IDP,2024,12.0,45.75,defensive,3.81
IDP,2024,19.0,141.75,defensive,7.46
IDP,2024,12.0,194.25,defensive,16.19
IDP,2024,13.0,73.25,defensive,5.63
IDP,2024,18.0,277.75,defensive,15.43
IDP,2024,12.0,95.25,defensive,7.94
IDP,2024,17.0,249.25,defensive,14.66
IDP,2024,15.0,147.25,defensive,9.82
IDP,2024,13.0,20.0,defensive,1.54
IDP,2024,19.0,266.25,defensive,14.01
IDP,2024,14.0,93.25,defensive,6.66
IDP,2024,5.0,16.25,defensive,3.25
IDP,2024,16.0,138.25,defensive,8.64
IDP,2024,13.0,149.5,defensive,11.5
IDP,2024,17.0,354.0,defensive,20.82
IDP,2024,4.0,33.75,defensive,8.44
IDP,2024,6.0,119.5,defensive,19.92
IDP,2024,8.0,81.5,defensive,10.19
IDP,2024,4.0,21.0,defensive,5.25
IDP,2024,9.0,31.25,defensive,3.47
IDP,2024,12.0,65.5,defensive,5.46
IDP,2024,8.0,11.75,defensive,1.47
IDP,2024,17.0,174.0,defensive,10.24
IDP,2024,17.0,221.0,defensive,13.0
IDP,2024,17.0,254.75,defensive,14.99
IDP,2024,6.0,18.0,defensive,3.0
IDP,2024,6.0,49.75,defensive,8.29
IDP,2024,7.0,42.25,defensive,6.04
IDP,2024,11.0,88.75,defensive,8.07
IDP,2024,16.0,88.75,defensive,5.55
IDP,2024,16.0,188.75,defensive,11.8
IDP,2024,13.0,93.0,defensive,7.15
IDP,2024,14.0,64.5,defensive,4.61
IDP,2024,18.0,127.25,defensive,7.07
IDP,2024,8.0,43.0,defensive,5.38
IDP,2024,18.0,134.0,defensive,7.44
IDP,2024,17.0,227.75,defensive,13.4
IDP,2024,10.0,78.75,defensive,7.88
IDP,2024,10.0,40.5,defensive,4.05
IDP,2024,14.0,126.5,defensive,9.04
IDP,2024,17.0,200.75,defensive,11.81
IDP,2024,11.0,98.0,defensive,8.91
IDP,2024,17.0,99.25,defensive,5.84
IDP,2024,17.0,245.0,defensive,14.41
IDP,2024,8.0,14.0,defensive,1.75
IDP,2024,16.0,253.75,defensive,15.86
IDP,2024,17.0,305.75,defensive,17.99
IDP,2024,13.0,130.5,defensive,10.04
IDP,2024,12.0,54.0,defensive,4.5
IDP,2024,14.0,75.25,defensive,5.38
IDP,2024,16.0,92.25,defensive,5.77
IDP,2024,18.0,229.0,defensive,12.72
IDP,2024,4.0,9.25,defensive,2.31
IDP,2024,17.0,225.75,defensive,13.28
IDP,2024,13.0,70.5,defensive,5.42
IDP,2024,12.0,210.25,defensive,17.52
IDP,2024,17.0,187.75,defensive,11.04
IDP,2024,15.0,190.75,defensive,12.72
IDP,2024,5.0,17.5,defensive,3.5
IDP,2024,12.0,52.75,defensive,4.4
IDP,2024,5.0,25.0,defensive,5.0
IDP,2024,7.0,92.5,defensive,13.21
IDP,2024,6.0,10.5,defensive,1.75
IDP,2024,18.0,225.0,defensive,12.5
IDP,2024,11.0,112.0,defensive,10.18
IDP,2024,15.0,145.5,defensive,9.7
IDP,2024,13.0,160.5,defensive,12.35
IDP,2024,4.0,16.5,defensive,4.12
IDP,2024,15.0,119.5,defensive,7.97
IDP,2024,14.0,132.75,defensive,9.48
IDP,2024,5.0,71.0,defensive,14.2
IDP,2024,17.0,175.25,defensive,10.31
IDP,2024,15.0,113.5,defensive,7.57
IDP,2024,17.0,156.5,defensive,9.21
IDP,2024,16.0,316.75,defensive,19.8
IDP,2024,19.0,176.0,defensive,9.26
IDP,2024,17.0,133.5,defensive,7.85
IDP,2024,19.0,212.0,defensive,11.16
IDP,2024,6.0,40.5,defensive,6.75
IDP,2024,18.0,412.75,defensive,22.93
IDP,2024,15.0,259.5,defensive,17.3
IDP,2024,17.0,116.75,defensive,6.87
IDP,2024,13.0,87.75,defensive,6.75
IDP,2024,9.0,79.75,defensive,8.86
IDP,2024,9.0,10.5,defensive,1.17
IDP,2024,9.0,51.25,defensive,5.69
IDP,2024,17.0,197.75,defensive,11.63
IDP,2024,17.0,312.75,defensive,18.4
IDP,2024,14.0,73.25,defensive,5.23
IDP,2024,14.0,137.0,defensive,9.79
IDP,2024,16.0,93.5,defensive,5.84
IDP,2024,17.0,261.0,defensive,15.35
IDP,2024,17.0,224.5,defensive,13.21
IDP,2024,15.0,58.75,defensive,3.92
IDP,2024,5.0,53.0,defensive,10.6
IDP,2024,14.0,120.25,defensive,8.59
IDP,2024,6.0,61.0,defensive,10.17
IDP,2024,11.0,54.0,defensive,4.91
IDP,2024,14.0,161.75,defensive,11.55
IDP,2024,15.0,100.0,defensive,6.67
IDP,2024,16.0,243.5,defensive,15.22
IDP,2024,16.0,212.75,defensive,13.3
IDP,2024,7.0,18.0,defensive,2.57
IDP,2024,15.0,201.75,defensive,13.45
IDP,2024,13.0,99.25,defensive,7.63
IDP,2024,12.0,91.5,defensive,7.62
IDP,2024,16.0,149.5,defensive,9.34
IDP,2024,12.0,53.0,defensive,4.42
IDP,2024,6.0,27.25,defensive,4.54
IDP,2024,18.0,195.25,defensive,10.85
IDP,2024,15.0,45.5,defensive,3.03
IDP,2024,16.0,144.25,defensive,9.02
IDP,2024,17.0,225.75,defensive,13.28
IDP,2024,12.0,239.5,defensive,19.96
IDP,2024,12.0,181.5,defensive,15.12
IDP,2024,15.0,129.0,defensive,8.6
IDP,2024,17.0,206.0,defensive,12.12
IDP,2024,13.0,87.75,defensive,6.75
IDP,2024,15.0,129.25,defensive,8.62
IDP,2024,6.0,20.75,defensive,3.46
IDP,2024,17.0,301.75,defensive,17.75
IDP,2024,13.0,276.5,defensive,21.27
IDP,2024,16.0,166.75,defensive,10.42
IDP,2024,16.0,114.5,defensive,7.16
IDP,2024,6.0,23.75,defensive,3.96
